"GOK","Geokinetics, Inc.","0.3325","6314175","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gok",
"GPR","GeoPetro Resources Co","0.12","5430360","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gpr",
"GIG","GigOptix, Inc.","2.42","52521260","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/gig",
"GSB","GlobalSCAPE, Inc.","2.04","37307520","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gsb",
"GLOW","Glowpoint, Inc.","2.26","58280880","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/glow",
"GRZ","Gold Reserve Inc","4.34","259297640","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/grz",
"GORO","Gold Resource Corporation","27.92","1477303040","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","2.56","155333120","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gsv",
"AUMN","Golden Minerals Co.","4.99","178212860","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aumn",
"GSS","Golden Star Resources, Ltd","1.23","318400260","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","2.42","61591420","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/gv",
"GRC","Gorman-Rupp Company (The)","29.57","620703870","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/grc",
"GHM","Graham Corporation","18.4","183595200","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ghm",
"GTE","Gran Tierra Energy Inc.","4.83","1287074250","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gte",
"GBG","Great Basin Gold, Ltd.","0.74","352040940","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gbg",
"GPL","Great Panther Silver Limited","1.95","268175700","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gpl",
"GRH","GreenHunter Energy Inc","2.1","58965900","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/grh",
"SIM","Grupo Simec, S.A. de C.V.","9.53","31477590","n/a","1993","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sim",
"GVP","GSE Systems, Inc.","2.07","38092140","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gvp",
"HWG","Hallwood Group Incorporated","9","13725000","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/hwg",
"HBP","Helix Biopherma Cp","1.41","94746360","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hbp",
"HEB","Hemispherx BioPharma, Inc.","0.297","40377150","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/heb",
"HLM^","Hillman Group Capital Trust","30.13","127088340","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hlm^",
"HKN","HKN, Inc.","2.28","40036800","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hkn",
"HMG","HMG/Courtland Properties, Inc.","5.04","5090400","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hmg",
"HH","Hooper Holmes, Inc.","0.6","41802000","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hh",
"HUSA","Houston American Energy Corporation","1.52","56794800","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/husa",
"IBIO","iBio, Inc.","0.8299","39641833.3","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ibio",
"IBO","IBO (Listing Market - NYSE Amex Network B F)","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibo",
"IEC","IEC Electronics Corp.","6","59532000","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/iec",
"IG","IGI Laboratories, Inc.","1","39512000","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ig",
"IMUC","ImmunoCellular Therapeutics, Ltd.","3.71","147691390","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imuc",
"IMH","Impac Mortgage Holdings, Inc.","2.1","16474500","n/a","1995","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/imh",
"IMO","Imperial Oil Limited","43.13","36574240000","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/imo",
"IOT","Income Opportunity Realty Trust","1.98","8252640","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iot",
"IGC","India Globalization Capital Inc.","0.28","14688800","n/a","1987","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/igc",
"IGC/U","India Globalization Capital Inc.","0.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igc/u",
"IGC/WS","India Globalization Capital Inc.","0.018","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igc/ws",
"INFU","InfuSystems Holdings, Inc.","1.99","42054670","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/infu",
"INV","Innovaro Inc","0.77","11633160","n/a","1997","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/inv",
"IHT","InnSuites Hospitality Trust","2.2","18526200","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iht",
"INO","Inovio Pharmaceuticals, Inc.","0.43","58036240","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ino",
"IFMI","Institutional Financial Markets, Inc.","0.89","11333260","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ifmi",
"IDN","Intellicheck Mobilisia, Inc.","1.5","41194500","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/idn",
"INS","Intelligent Systems Corporation","1.54","13795320","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ins",
"THM","International Tower Hill Mines Ltd","3.2","277388800","n/a","1984","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/thm",
"DNN","Intl Uranium Corp","1.49","573144890","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/dnn",
"INUV","Inuvo, Inc","0.62","14558840","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/inuv",
"VKI","Invesco Van Kampen Advantage Municipal Income Trust II","13.04","576185440","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vki",
"VMV","Invesco Van Kampen Massachusetts Value Municipal Income Trust","13.79","37246790","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmv",
"VKL","Invesco Van Kampen Select Sector Municipal Trust","12.81","194596710","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/vkl",
"ICH","Investors Capital Holdings, Ltd.","4.2","27951000","n/a","1997","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ich",
"IPT","iParty Corporation","0.2","4883600","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ipt",
"ISR","IsoRay, Inc.","1.02","29902320","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/isr",
"ITI","Iteris, Inc.","1.35","45897300","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/iti",
"KGN","Keegan Resources Inc","3.44","259045760","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/kgn",
"KBX","Kimber Resources Inc","0.77","59432450","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/kbx",
"KXM","Kobex Minerals Inc.","0.55","25345100","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kxm",
"LTS","Ladenburg Thalmann Financial Services Inc","1.5","275883000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lts",
"LSG","Lake Shore Gold Corp","0.9645","385963965","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lsg",
"LCI","Lannett Co Inc","4.07","115445550","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lci",
"LAQ","Latin America Equity Fund, Inc. (The)","31.41","233973090","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/laq",
"LGL","LGL Group, Inc. (The)","6.48","16848000","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","15.01","308005200","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lby",
"LON","Loncor Resources Inc.","1.14","67653300","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/lon",
"LPH","Longwei Petroleum Investment Holding Limited","1.22","122935740","n/a","1973","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/lph",
"LEI","Lucas Energy, Inc.","1.51","29506910","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lei",
"MCZ","Mad Catz Interactive Inc","0.51","32365620","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mcz",
"MVG","Mag Silver Corporation","8.59","478179530","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mvg",
"MHR^C","Magnum Hunter Resources Corporation","25.61","443129830","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhr^c",
"MHR^D","Magnum Hunter Resources Corporation","44","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhr^d",
"MHE","Massachusetts Health and Education Tax-Exempt Trust","15.41","36305960","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mhe",
"MHH","Mastech Holdings, Inc","5.8","18270000","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/mhh",
"MDGN","Medgenics, Inc.","6.9","67433700","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mdgn",
"MDGN/WS","Medgenics, Inc.","2.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdgn/ws",
"MEET","MeetMe, Inc.","2.37","85952790","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/meet",
"IPB","Merrill Lynch & Co., Inc.","25.3","37950000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ipb",
"MEA","Metalico Inc","2.18","103672080","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/mea",
"MXC","Mexco Energy Corporation","6.05","12257300","n/a","1972","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mxc",
"CCA","MFS California Insured Municipal Trust","11.7","32596200","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/cca",
"MGT","MGT Capital Investments Inc","4.4911","9453765.5","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgt",
"MSL","MidSouth Bancorp","14.16","148198560","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msl",
"MDW","Midway Gold Corporation","1.35","154076850","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mdw",
"MGH","Minco Gold Corporation","0.4995","25148826","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mgh",
"MGN","Mines Management, Inc.","1.51","43697890","n/a","1985","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mgn",
"MXA","Minnesota Municipal Income Portfolio Inc.","17.48","72489560","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mxa",
"MDM","Mountain Province Diamonds Inc.","4.14","333874440","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mdm",
"MVF","MuniVest Fund, Inc.","10.78","680045520","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mvf",
"MZA","MuniYield Arizona Fund, Inc.","14.756","67346384","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mza",
"NHC","National HealthCare Corporation","45.32","633709560","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nhc",
"NHC^A","National HealthCare Corporation","14.52","157411320","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhc^a",
"NAVB","Navidea Biopharmaceuticals, Inc.","3.37","325211740","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/navb",
"NBS","Neostem, Inc.","0.447","59273541","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nbs",
"NBS/WS","Neostem, Inc.","0.0005","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbs/ws",
"NBW","Neuberger Berman California Intermediate Municipal Fund Inc.","16.04","88364360","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbw",
"NHS","Neuberger Berman High Yield Strategies Fund","13.719","168126345","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhs",
"NBH","Neuberger Berman Intermediate Municipal Fund Inc.","16.5","308154000","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbh",
"NBO","Neuberger Berman New York Intermediate Municipal Fund Inc.","15.6","78733200","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbo",
"NRO","Neuberger Berman Real Estate Securities Income Fund, Inc.","4.22","247815280","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/nro",
"CUR","Neuralstem, Inc.","0.82","44357900","n/a","1973","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cur",
"UWN","Nevada Gold & Casinos, Inc.","1.12","17801280","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/uwn",
"NSU","Nevsun Resources Ltd","3.9","780994500","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nsu",
"GBR","New Concept Energy, Inc","1.04","2024880","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gbr",
"NEWN","New Energy Systems Group.","0.66","9604320","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/newn",
"NEN","New England Realty Associates Limited Partnership","26.4","2772000","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/nen",
"NGD","NEW GOLD INC.","9.93","4584681000","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ngd",
"PAL","North American Palladium, Ltd.","2.25","366414750","n/a","2000","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pal",
"NAK","Northern Dynasty Minerals, Ltd.","2.47","234598130","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nak",
"NOG","Northern Oil and Gas, Inc.","17.2","1092354800","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nog",
"NBY","NovaBay Pharmaceuticals, Inc.","1.18","34150380","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nby",
"NCQ","NovaCopper Inc.","2.3","0","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ncq",
"NG","Novagold Resources Inc New","6.1","1704584000","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ng",
"NTN","NTN Buzztime, Inc.","0.1498","10635500.4","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ntn",
"NLP","NTS Realty Holdings Limited Partnership","3.2","35504000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nlp",
"NTS","NTS, Inc.","0.67","27595290","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/nts",
"NEA","Nuveen AMT-Free Municipal Income Fund","14.85","330278850","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nea",
"NFZ","Nuveen Arizona Dividend Advantage Municipal Fund","14.6","22600800","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nfz",
"NFZ^C","Nuveen Arizona Dividend Advantage Municipal Fund","10.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nfz^c",
"NKR","Nuveen Arizona Dividend Advantage Municipal Fund 2","15.1178","36887432","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkr",
"NXE","Nuveen Arizona Dividend Advantage Municipal Fund 3","14.22","43598520","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nxe",
"NKX","Nuveen California AMT-Free Municipal Income Fund","14.55","85684950","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkx",
"NVX","Nuveen California Dividend Advantage Municipal Fund 2","15.35","226366450","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nvx",
"NZH","Nuveen California Dividend Advantage Municipal Fund 3","13.61","328531790","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzh",
"NCB","Nuveen California Municipal Value Fund 2","16.6","54580800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncb",
"NCU","Nuveen California Premium Income Municipal Fund","14.85","85105350","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ncu",
"NFC","Nuveen Connecticut Dividend Advantage Municipal Fund","14.89","38505540","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nfc",
"NGK","Nuveen Connecticut Dividend Advantage Municipal Fund 2","14.48","33593600","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/ngk",
"NGO","Nuveen Connecticut Dividend Advantage Municipal Fund 3","14.15","61793050","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/ngo",
"CFD","Nuveen Diversified Commodity Fund","20.4328","188369983.2","n/a","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cfd",
"NXZ","Nuveen Dividend Advantage Municipal Fund 2","15.041","443137942","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxz",
"NZF","Nuveen Dividend Advantage Municipal Fund 3","14.9","601840800","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/nzf",
"NVG","Nuveen Dividend Advantage Municipal Income Fund","15.18","452409540","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nvg",
"NZX","Nuveen Georgia Dividend Advantage Municipal Fund","15.444","30455568","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzx",
"NZX^C","Nuveen Georgia Dividend Advantage Municipal Fund","10.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzx^c",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","14.85","67641750","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"NPG","Nuveen Georgia Premium Income Municipal Fund","14.92","56800440","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/npg",
"NFM","Nuveen Maryland Dividend Advantage Municipal Fund","14.67","61569990","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nfm",
"NZR","Nuveen Maryland Dividend Advantage Municipal Fund 2","14.85","62414550","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzr",
"NWI","Nuveen Maryland Dividend Advantage Municipal Fund 3","14.67","78719220","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nwi",
"NGX","Nuveen Massachusetts AMT-Free Municipal Income Fund","14.99","40877730","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/ngx",
"NMB","Nuveen Massachusetts Dividend Advantage Municipal Fund","14.58","28664280","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nmb",
"NMB^C","Nuveen Massachusetts Dividend Advantage Municipal Fund","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmb^c",
"NZW","Nuveen Michigan Dividend Advantage Municipal Fund","14.59","29953270","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzw",
"NZW^C","Nuveen Michigan Dividend Advantage Municipal Fund","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzw^c",
"NOM","Nuveen Missouri Premium Income Municipal Fund","17.4","40402800","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nom",
"NMZ","Nuveen Municipal High Income Opportunity Fund","13.12","365680640","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/nmz",
"NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","15.22","99995400","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NUJ","Nuveen New Jersey Dividend Advantage Municipal Fund 2","15.98","72277540","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuj",
"NJV","Nuveen New Jersey Municipal Value Fund","16.63","25959430","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/njv",
"NRK","Nuveen New York AMT-Free Municipal Income Fund","14.69","51517830","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NXK","Nuveen New York Dividend Advantage Municipal Fund 2","14.641","95005449","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxk",
"NKO","Nuveen New York Dividend Advantage Municipal Income Fund","14.8818","118116846.6","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nko",
"NYV","Nuveen New York Municipal Value Fund 2","15.8052","37094804.4","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nyv",
"NRB","Nuveen North Carolina Dividend Advantage Municipal Fund","16.282","36992704","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nrb",
"NNO","Nuveen North Carolina Dividend Advantage Municipal Fund 2","15.89","59635170","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nno",
"NII","Nuveen North Carolina Dividend Advantage Municipal Fund 3","15.6199","61495546.3","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nii",
"NXI","Nuveen Ohio Dividend Advantage Municipal Fund","16.03","68079410","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxi",
"NXI^D","Nuveen Ohio Dividend Advantage Municipal Fund","10.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxi^d",
"NBJ","Nuveen Ohio Dividend Advantage Municipal Fund 2","15.2","47454400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbj",
"NBJ^A","Nuveen Ohio Dividend Advantage Municipal Fund 2","10.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbj^a",
"NVJ","Nuveen Ohio Dividend Advantage Municipal Fund 3","15.66","33794280","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nvj",
"NVJ^A","Nuveen Ohio Dividend Advantage Municipal Fund 3","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvj^a",
"NXM","Nuveen Pennsylvania Dividend Advantage Municipal Fund","14.43","47936460","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxm",
"NVY","Nuveen Pennsylvania Dividend Advantage Municipal Fund 2","14.705","54790830","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nvy",
"NPN","Nuveen Pennsylvania Municipal Value Fund","15.35","18711650","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/npn",
"JRS","Nuveen Real Estate Fund","10.71","306466650","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/jrs",
"JFP","Nuveen Tax-Advantaged Floating Rate Fund","2.55","35656650","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jfp",
"NGB","Nuveen Virginia Dividend Advantage Municipal Fund","15.9385","50142521","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/ngb",
"NNB","Nuveen Virginia Dividend Advantage Municipal Fund 2","16.42","94267220","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nnb",
"BQI","Oilsands Quest Inc","0.179","62417121","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/bqi",
"OBT","Orbital Corporation Limited","3.36","2026080","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/obt",
"TIS","Orchids Paper Products Company","17.62","132749080","n/a","1988","Basic Industries","Paper","http://www.nasdaq.com/symbol/tis",
"ONP","Orient Paper, Inc.","2.24","41350400","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"OESX","Orion Energy Systems, Inc.","2.12","47831440","n/a","2007","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OFI","Overhill Farms, Inc.","4.282","67754086","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ofi",
"PHF","Pacholder High Yield Fund, Inc.","9.19","119185110","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/phf",
"PBM","Pacific Booker Minerals Inc","12.45","152089200","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pbm",
"PCG^A","Pacific Gas & Electric Co.","30.2","174707000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^a",
"PCG^B","Pacific Gas & Electric Co.","28.25","33137250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^b",
"PCG^C","Pacific Gas & Electric Co.","25.21","10084000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^c",
"PCG^D","Pacific Gas & Electric Co.","25.0331","44508851.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^d",
"PCG^E","Pacific Gas & Electric Co.","25.05","30535950","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^e",
"PCG^G","Pacific Gas & Electric Co.","25.25","20023250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^g",
"PCG^H","Pacific Gas & Electric Co.","23.5","14358500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^h",
"PCG^I","Pacific Gas & Electric Co.","23.72","9914960","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^i",
"PPW^","PacifiCorp","102","12852000","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppw^",
"PTN","Palatin Technologies, Inc.","0.43","15007430","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptn",
"PZG","Paramount Gold and Silver Corp.","2.45","361098150","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pzg",
"PCYG","Park City Group, Inc.","3.9","46449000","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PRK","Park National Corporation","65.7","1012174200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/prk",
"PTX","Pernix Therapeutics Holdings, Inc.","7.18","208708240","n/a","1993","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptx",
"PIP","PharmAthene, Inc","1.52","73469200","n/a","1973","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pip",
"HNW","Pioneer Diversified High Income Trust","19.49","160714540","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/hnw",
"PDC","Pioneer Drilling Co","8.19","506797200","n/a","1991","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdc",
